id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
3483,en,Precious Cargo,24.909,7/15/2016,"['Action', 'Crime', 'Thriller']","After a botched heist, Eddie  a murderous crime boss, hunts down the seductive thief Karen who failed him. In order to win back Eddie’s trust, Karen recruits her ex-lover and premier thief Jack to steal a cargo of rare precious gems. But when the job goes down, allegiances are betrayed and lines are crossed as Jack, Karen, and Eddie face off in a fateful showdown.",100659,99,Never steal from a thief
5102,en,Happy Gilmore,15.409,2/16/1996,['Comedy'],"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",41205099,92,He doesn't play golf... he destroys it.
5187,ja,がっこうぐらし！,16.548,1/25/2019,"['Horror', 'Action']","Ebisuzawa Kurumi, Takeya Yuki, Wakasa Yuri,  and Naoki Miki all attend the same high school. They also live on campus at the school. The girls enjoy their time at the school until students become infected by a virus and turn into zombies. The girls are surrounded by student zombies and they struggle desperately to survive.",0,101,
3431,ja,Shippū! Konoha Gakuen Den!,27.055,2/6/2008,['Animation'],"In a Naruto Shippûden Alternate Universe, Sakura, Hinata and Ino tell the story of the new student in the prestigious academy ""Honoha Gakuen"", Naruto Uzumaki, whose dream is to become the leader of all the Yakuza gangs in the country.",0,9,
9198,en,The Hudsucker Proxy,9.605,3/11/1994,"['Comedy', 'Drama']",A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,2800000,111,They took him for a fall guy... but he threw them for a hoop.
7710,pt,Suzy... Sexo Ardente,9.582,4/6/1982,[],,0,,
5513,en,The Belko Experiment,15.54,3/17/2016,"['Horror', 'Action', 'Thriller']",A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,10166820,89,Office Space meets Battle Royale
25,en,The Boss Baby: Family Business,761.177,7/1/2021,"['Animation', 'Comedy', 'Adventure', 'Family']",The Templeton brothers — Tim and his Boss Baby little bro Ted — have become adults and drifted away from each other. But a new boss baby with a cutting-edge approach and a can-do attitude is about to bring them together again … and inspire a new family business.,112000000,107,Playtime is over.
3512,en,Bandidas,21.38,1/18/2006,"['Action', 'Comedy', 'Western', 'Crime']","Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",18381890,93,Being BAD never looked so GOOD!
2409,en,The Vow,26.758,2/5/2012,"['Drama', 'Romance']","Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",196114570,104,
3270,en,Porno Girls,25.442,1/1/1977,['Crime'],A politician goes to a brothel and learns his daughter works there,0,84,
5209,en,The Healing Garden,18.074,2/22/2021,['Family'],"An aging military chaplain and a young girl from a broken home join forces to plant a miracle garden touched by God. The Healing Garden is a faith-based film, laced with warmth and comedy. It celebrates the healing of families and communities through faith.",0,95,
8711,it,Il ragazzo invisibile,13.177,12/18/2014,"['Comedy', 'Adventure', 'Science Fiction', 'Fantasy']","Michele is thirteen year old, shy, unpopular at school, and in love with Stella. After wearing a costume for a Halloween party, he finds out that he's invisible.",5216102,100,
1552,en,Trainwreck,41.785,7/17/2015,"['Comedy', 'Romance']","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",140795793,125,We All Know One.
9197,ml,കുറുപ്പ്,13.638,11/12/2021,"['Thriller', 'Crime']","Drawing inspiration from a real-life incident, Kurup is an adventure drama which is based on Kerala's most eluding criminal who has been on the run since the mid-1980s.  The film will bring on screen the life of the most celebrated criminal of Kerala- Sukumara Kurup.",0,156,
8621,en,A Boy Called Christmas,10.453,11/25/2021,"['Family', 'Fantasy']","An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",0,106,Experience the magic.
3871,sv,En man som heter Ove,16.147,12/25/2015,"['Comedy', 'Drama']","Despite being deposed as president of his condominium association, grumpy 59-year-old Ove continues to watch over his neighbourhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and she accidentally back into Ove’s mailbox, it sets off a series of unexpected changes in his life.",3371692,116,
3402,fr,Climax,19.002,9/19/2018,"['Horror', 'Drama', 'Music']",Young dancers gather in a remote and empty school building to rehearse on a cold and wintry night. The all-night celebration soon turns into a hallucinatory nightmare when they learn that their sangria is laced with LSD.,0,97,Birth and death are extraordinary experiences. Life is a fleeting pleasure.
4529,en,My Little Pony: Equestria Girls,20.438,6/16/2013,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Music']","Via a magic mirror, Twilight Sparkle travels into an alternate universe in order to recover a crown that was stolen from the Crystal Empire. Upon her arrival she is horrified to learn that she has turned into a human.",0,72,The magic of friendship never changes.
979,en,Year One,54.154,6/18/2009,"['Comedy', 'Adventure']","When a couple of lazy hunter-gatherers are banished from their primitive village, they set off on an epic journey through the ancient world.",62357900,97,Meet your ancestors
2655,en,Marauders,21.78,7/1/2016,"['Action', 'Crime', 'Thriller']",An untraceable group of elite bank robbers is chased by a suicidal FBI agent who uncovers a deeper purpose behind the robbery-homicides.,0,107,The rich will pay
1847,en,Blade II,39.23,3/22/2002,"['Fantasy', 'Horror', 'Action', 'Thriller']","A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.",155010032,117,Faster. Sharper. Deadlier.
7964,en,Nappily Ever After,12.302,9/21/2018,"['Comedy', 'Romance']","After an accident at the hair salon, Violet realizes she's not living life to the fullest. A soulful barber helps her put the pieces back together.",0,100,Let yourself grow
8240,en,Alfie,10.993,10/22/2004,"['Comedy', 'Drama', 'Romance']","In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences force Alfie to reflect on his lifestyle.",35060882,103,Meet a man who never met a woman he didn't love.
7145,en,Bob Lazar: Area 51 and Flying Saucers,10.653,11/1/2018,['Documentary'],"Area 51, flying saucers from another world - and the program to create a fierce technology. Bob Lazar remains the singular most famous and controversial name in the world of UFOs.  The reason you know about Area 51 is because Lazar came forward and told you about it. His disclosures have turned his life upside-down and he has tried to stay out of the spotlight. For this reason, he has never let any filmmaker into the private world of his daily life - that is - until now.  Corbell’s film explores Lazar’s claims through the lens of thirty years - providing rare and never before revealed footage - guaranteed to alter the landscape of the debate.",0,97,
7299,en,Barbie & Her Sisters in a Puppy Chase,15.123,10/4/2016,"['Family', 'Animation']","Barbie and her sisters go to an island paradise for a dance competition, but they must work together as a team to find their pets after their furry friends go missing at a horse festival.",0,75,
5721,en,The Hills Run Red,13.646,6/12/2009,"['Horror', 'Thriller', 'Mystery']","A group of young horror fans go searching for a film that mysteriously vanished years ago but instead find that the demented killer from the movie is real, and he's thrilled to meet fans who will die gruesomely for his art.",0,81,Trespassers will be slaughtered...
515,en,Taken 2,98.855,9/27/2012,"['Action', 'Crime', 'Thriller']","In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",376141306,91,First they took his daughter. Now they're coming for him.
8745,en,Awoken,9.438,5/7/2020,"['Horror', 'Thriller', 'Mystery']","Karla, a young medical student, is trying to cure her brother, Blake, from a terminal sleep illness called Fatal Familial Insomnia, where you are unable to sleep until you die. On her quest to treat him, a more sinister reason for his condition is revealed.",0,87,Never Sleep Again
8297,es,La isla mínima,10.489,9/25/2014,['Thriller'],"The Spanish deep South, 1980. A series of brutal murders of adolescent girls in a remote and forgotten town bring together two disparate characters - both detectives in the homicide division - to investigate the cases. With deep divisions in their ideology, detectives Juan and Pedro must put aside their differences if they are to successfully hunt down a killer who for years has terrorized a community in the shadow of a general disregard for women rooted in a misogynistic past.",5169755,105,"Life, death, redemption"
1102,en,Justice League,61.587,11/15/2017,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",657924295,120,
3276,en,"tick, tick...BOOM!",35.904,11/11/2021,"['Music', 'Drama']","On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship, and the pressures to create something great before time runs out.",0,115,How much time do we have to do something great?
7217,en,Primal,14.172,12/27/2019,['Action'],"A big-game hunter for zoos books passage on a Greek shipping freighter with a fresh haul of exotic and deadly animals from the Amazon, including a rare white Jaguar – along with a political assassin being extradited to the U.S in secret. Two days into the journey, the assassin escapes and releases the captive animals, throwing the ship into chaos.",146863,97,The ultimate hunter vs the ultimate predator
7389,fr,À l'intérieur,11.906,6/13/2007,['Horror'],"Four months after the death of her husband, a woman on the brink of motherhood is tormented in her home by a strange woman who wants her unborn baby.",0,79,Terror comes calling.
9077,en,W.E.,11.124,9/1/2011,"['Drama', 'Romance']","In 1998, an auction of the estate of the Duke and Duchess of Windsor causes great excitement. For one woman, Wally Winthrop, it has much more meaning. Wally becomes obsessed by their historic love story. As she learns more about the sacrifices involved, Wally gains her own courage to find happiness.",868439,119,Their affair ignited a scandal. Their passion brought down an empire.
8337,en,Lucy in the Sky,13.499,9/20/2019,"['Drama', 'Science Fiction', 'Thriller']",Astronaut Lucy Cola returns to Earth after a transcendent experience during a mission to space – and begins to lose touch with reality in a world that now seems too small.,481707,125,
3996,en,Are We Done Yet?,17.555,4/4/2007,"['Comedy', 'Family']",Newlyweds Nick and Suzanne decide to move to the suburbs to provide a better life for their two kids. But their idea of a dream home is disturbed by a contractor with a bizarre approach to business.,58400000,92,New house. New family. What could possibly go wrong?
194,en,Vacation Friends,144.236,8/27/2021,['Comedy'],"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",0,103,They came home with some extra baggage.
4711,es,Perdida,14.401,4/19/2018,"['Drama', 'Mystery', 'Crime']","A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",0,103,Never stop searching
643,ja,君の膵臓をたべたい,68.613,9/1/2018,"['Animation', 'Drama', 'Romance', 'Family']","Spring time in April and the last of the cherry blossoms are still in bloom. The usually aloof bookworm with no interest in others comes across a book in a hospital waiting room. Handwritten on the cover are the words: ""Living with Dying."" He soon discovers that it is a diary kept by his very popular and genuinely cheerful classmate, Sakura Yamauchi, who reveals to him that she is secretly suffering from a pancreatic illness and only has a limited time left. It is at this moment that she gains just one more person to share her secret. Trying to maintain a normal life as much as possible, Sakura is determined to live her life to the fullest until the very last day. As her free spirit and unpredictable actions throw him for a loop, his heart begins to gradually change.",33748006,108,This is a story about an unforgettable spring...
9089,en,A Flintstone Christmas,9.199,12/7/1977,"['Animation', 'TV Movie', 'Comedy', 'Family']","Santa has an accident at Fred's house on Christmas Eve, Fred and Barney have to continue his run for him.",0,48,
3285,en,Sex School: Dorms of Desire,23.88,5/16/2018,['Comedy'],"Boning up for the finals, the girls of CSU won’t stop ‘til they drop their tops for a pop quiz, and prepare to go all the way down on any oral exam. Guided by the University’s randy faculty, these busty beauties are on the brink of a grab-ass graduation, but first they must impress their naughty professors. Will they earn their Bachelor’s Degree in the boudoir, a Master’s in making out, or will they go on to the coveted PhD - which, at our school, means Pure hotness, Dude!",0,67,
3116,ko,감시자들,24.505,7/3/2013,"['Crime', 'Action', 'Thriller']","HA Yoon-ju becomes the newest member to a unit within the Korean Police Forces Special Crime Department that specializes in surveillance activities on high profile criminals. She teams up with HWANG Sang-Jun, the veteran leader of the unit, and tries to track down James who is the cold-hearted leader of an armed criminal organization.",0,119,
6476,en,The Sand,14.172,8/28/2015,['Horror'],"Just when you thought it was safe to go back in the water again, you can’t even get across the sand! BLOOD BEACH meets SPRING BREAKERS in an ace monster mash-up of smart nostalgia and up-to-the-minute visual effects. After an all-night graduation beach party, a group of hung-over students wake up under blazing sun to find their numbers somewhat depleted. An enormous alien creature has burrowed down deep and anyone foolish enough to make contact with the sand finds themselves at the mercy of a sea of flesh-eating tentacles. Will they ever be able to escape its carnivorous clutches?",0,84,This Beach is Killer
3575,en,Sand Castle,23.593,4/21/2017,"['War', 'Action', 'Drama']","Set during the occupation of Iraq, a squad of U.S. soldiers try to protect a small village.",0,113,Home is a war away
9023,en,Addicted to Love,8.38,5/23/1997,"['Comedy', 'Romance']","Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.",34673095,100,A Comedy About Lost Loves And Last Laughs
4320,en,Knocked Up,21.554,6/1/2007,"['Comedy', 'Romance', 'Drama']","For fun loving party animal Ben Stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant.",219076518,129,Save the due date.
9992,en,Operation Varsity Blues: The College Admissions Scandal,9.304,3/17/2021,"['Documentary', 'Crime', 'Drama']","An examination that goes beyond the celebrity-driven headlines and dives into the methods used by Rick Singer, the man at the center of the shocking 2019 college admissions scandal, to persuade his wealthy clients to cheat an educational system already designed to benefit the privileged.",0,100,The man behind the scandal
2207,en,Monte Carlo,30.961,7/1/2011,"['Adventure', 'Comedy', 'Romance']",Three young women vacationing in Paris find themselves whisked away to Monte Carlo after one of the girls is mistaken for a British heiress.,39782683,109,She's having the time of someone else's life.
4552,en,No Reservations,17.671,6/15/2007,"['Comedy', 'Romance', 'Drama']","Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",92601050,104,Life isn't always made to order.
7316,en,White Chamber,9.952,4/5/2018,"['Science Fiction', 'Drama']","The United Kingdom. Soon. Civil war rages. A woman wakes up in a blindingly white cuboid cell. Using its sophisticated functionality, her captor tortures her for information; information she claims not to have - or does she?",0,89,Post-Brexit. Post-Trump. Post-Mortem.
3718,en,The Holiday,25.094,12/8/2006,"['Comedy', 'Romance']","Two women, one from the United States and one from the United Kingdom, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",194168700,136,It's Christmas Eve and we are going to go celebrate being young and being alive.
972,en,The Angry Birds Movie 2,61.724,8/2/2019,"['Animation', 'Comedy', 'Adventure', 'Family']","Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.",131359052,97,Frenemies Unite
4579,en,The Florida Project,19.714,10/6/2017,['Drama'],"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",11303040,112,Welcome to a magical kingdom
719,en,Hummingbird,77.843,5/7/2013,"['Action', 'Thriller']","Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",8352885,100,All roads don't lead to salvation.
9017,en,Throw Momma From the Train,9.129,12/11/1987,"['Comedy', 'Crime']","Larry Donner, an author with a cruel ex-wife, teaches a writing workshop in which one of his students, Owen, is fed up with his domineering mother. When Owen watches a Hitchcock classic that seems to mirror his own life, he decides to put the movie's plot into action and offers to kill Larry's ex-wife, if Larry promises to murder his mom. Before Larry gets a chance to react to the plan, it seems that Owen has already set things in motion.",57915972,88,"Owen asked his friend, Larry, for a small favor..."
6155,en,A Turtle's Tale 2: Sammy's Escape from Paradise,13.272,8/1/2012,"['Adventure', 'Animation']","Sammy and Ray, leatherback turtles and friends forever, are enjoying an atoll's water and sand, shepherding new hatchlings Ricky and Ella out to sea. Suddenly, a poacher swoops in and ships them off to be part of a spectacular aquarium show for tourists in Dubai. The kingpin of the place, Big D the seahorse, enlists them in his plans for a great escape. But with their new friends Jimbo the bug-eyed blob fish and Lulu the snippy lobster, Annabel the sweet Octopus, and a whole family of penguins, Sammy and Ray hatch breakout plans of their own. That is when little Ricky and Ella arrive, determined to break in to rescue them. After a series of thrilling adventures and narrow escapes, our heroes head south to meet up with Shelly, Sammy's first and only love.",0,92,
9430,fr,Plein soleil,9.029,3/10/1960,"['Crime', 'Drama', 'Thriller']","Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess.",0,115,Passion at ten. Envy at eleven. Murder at noon.
3896,es,Juan Luis Guerra 4.40: Entre Mar y Palmeras,17.155,6/3/2021,['Music'],"The renowned Dominican composer, musician, producer, and singer Juan Luis Guerra offers a historic concert from the beautiful and lush beaches of Miches, located in the eastern region of the Dominican Republic.",0,70,
2803,fr,Minuscule - La vallée des fourmis perdues,27.106,11/17/2013,"['Animation', 'Adventure', 'Family']","In a peaceful little clearing, the remains of a hastily abandoned picnic sparks a battle between two tribes of ants. A bold young ladybug finds himself caught in the middle. He befriends the leader of the black ants, Mandible, and helps him save the anthill from the assault of the terrible red ant warriors, led by the fearful Butor. A fantastic journey at ground level…",30000000,89,An Epic Adventure At Ground Level
2566,en,Come True,22.926,9/24/2020,"['Science Fiction', 'Horror']","Looking for an escape from her recurring nightmares, 18-year-old Sarah submits to a university sleep study, but soon realizes she's become the conduit to a frightening new discovery.",70459,105,
4025,en,Antichrist,21.739,5/20/2009,"['Drama', 'Horror', 'Thriller']","A grieving couple retreats to their cabin 'Eden' in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",791867,108,"When nature turns evil, true terror awaits."
6198,en,Sweet November,11.251,2/16/2001,"['Drama', 'Romance']","Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",65754228,119,She Just Needed A Month To Change His Life Forever.
32,en,Black Widow,624.488,7/7/2021,"['Action', 'Adventure', 'Science Fiction']","Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",378328978,134,Her world. Her secrets. Her legacy.
8307,en,Chuck,9.74,5/5/2017,['Drama'],A drama inspired by the life of heavyweight boxer Chuck Wepner.,0,101,
8831,en,Lowriders,9.843,4/28/2017,"['Drama', 'Action', 'Crime']","A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",6179955,99,
9818,en,Scooby-Doo! in Arabian Nights,8.633,9/3/1994,"['Family', 'Fantasy', 'Animation', 'TV Movie']","Scooby-Doo and Shaggy travel to Arabia to become the Caliph's Royal Food Tasters. But they bite off more than they can chew and are forced to run for their lives! It's a wild magic carpet ride as Scooby-Doo, Shaggy and their genie (Yogi Bear) and a jolly sailor named Sinbad (Magilla Gorilla) take you on an adventure of mistaken identities, exotic locations and fun-filled action and surprises!",0,69,
4063,en,Assassin 33 A.D.,20.365,1/24/2020,['Science Fiction'],"When a billionaire gives a group of young scientists unlimited resources to study the science of matter transfer, the scientists unlock the secrets of time travel. But they soon find out that the project is backed by a militant extremist group, and the billionaire plans to go back in time and prove that Jesus never rose from the dead.",0,108,What if the greatest event in human history was erased?
8948,en,The East,8.393,5/31/2013,"['Drama', 'Thriller']",An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,2401510,116,"Spy on us, we'll spy on you."
5540,zh,刺杀小说家,13.587,2/12/2021,"['Drama', 'Action', 'Fantasy']","Kongwen Lu is the author of a fantasy novel series following a heroic teenager, also named Kongwen, on a quest to end the tyrannical rule of Lord Redmane, under the guidance of a Black Armor. But through a strange twist of fate, the fantasy world of the novel begins to impact life in the real world, leading Guan Ning to accept a mission from Tu Ling to kill the author.",150000000,130,Rewrite the reality.
1697,en,A Cinderella Story: Starstruck,36.795,6/29/2021,"['Romance', 'Comedy', 'Music']","Finley Tremaine, a small-town farm girl, longs to spread her wings and soar as an aspiring performer. When a Hollywood film crew arrives in her sleepy town, she is determined to land a role in the production and capture the attention of handsome lead actor Jackson Stone. Unfortunately, a botched audition forces her to change course. Now, disguised as cowboy “Huck,” Finley finally gets her big break. But can she keep the charade a secret from everyone, including her evil stepmother and devious step-siblings?",0,100,
2792,ja,ヱヴァンゲリヲン新劇場版：破,27.116,6/26/2009,"['Animation', 'Science Fiction', 'Action', 'Drama']","Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.",41162041,112,"In the War Between Heaven and Earth, Salvation is Machine."
2222,en,Uncut Gems,30.095,8/30/2019,"['Crime', 'Drama', 'Thriller']","A charismatic New York City jeweler always on the lookout for the next big score makes a series of high-stakes bets that could lead to the windfall of a lifetime. Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides in his relentless pursuit of the ultimate win.",50020902,136,This is how I win.
5818,fr,Samba,10.911,10/15/2014,"['Drama', 'Comedy']","Samba migrated to France 10 years ago from Senegal, and has since been plugging away at various lowly jobs. Alice is a senior executive who has recently undergone a burnout. Both struggle to get out of their dead-end lives. Samba's willing to do whatever it takes to get working papers, while Alice tries to get her life back on track until fate draws them together.",151530,118,Sometimes those with nothing have the most to lose.
9662,fr,Été 85,10.088,7/14/2020,"['Drama', 'Romance']","What do you dream of when you're 16-years-old and in a seaside resort in Normandy in the 1980s? A best friend? A lifelong teen pact? Scooting off on adventures on a boat or a motorbike? Living life at breakneck speed? No. You dream of death. Because you can't get a bigger kick than dying. And that's why you save it till the very end. The summer holidays are just beginning, and this story recounts how Alexis grew into himself.",0,101,
3764,en,Just Before I Go,21.472,4/24/2015,"['Comedy', 'Drama', 'Romance']","Ted Morgan has been treading water for most of his life. After his wife leaves him, Ted realizes he has nothing left to live for.  Summoning the courage for one last act, Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons, to get closure, and to withdraw from his family, the more Ted is yanked into the chaos of their lives. So, when Ted Morgan decides to kill himself, he finds a reason to live.",0,95,Ending it all was only the beginning.
3866,en,Blood Father,21.602,8/11/2016,"['Action', 'Thriller', 'Drama']",An ex-con reunites with his estranged wayward 16-year old daughter to protect her from drug dealers who are trying to kill her.,6903033,88,They left him no choice..
6421,ja,愛のコリーダ,17.184,5/15/1976,"['Drama', 'Romance']","A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",0,105,
9399,en,Rookie of the Year,9.081,7/7/1993,"['Comedy', 'Family']","12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for.",56500758,103,The Chicago Cubs needed a miracle... They got Henry Rowengartner.
8938,de,Undine,8.676,7/1/2020,"['Fantasy', 'Drama', 'Romance']","Undine works as a historian lecturing on Berlin's urban development. When the man she loves leaves her, the ancient myth catches up with her. But falling in love anew, Undine reworks the myth of the mysterious water spirit as a modern fairy-tale in a disenchanted world.",0,86,
6671,en,The Sun Is Also a Star,15.62,5/16/2019,"['Romance', 'Drama']","Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her family’s deportation to Jamaica, and his concerning an education at Dartmouth.",1040000,100,Love is a universe all of its own
7978,en,Scarecrow,11.949,10/5/2013,"['Horror', 'Science Fiction']","For generations, it was an urban legend that lived in the nightmares of children. Now, the season to rejuvenate the tale will revive a town's darkest fears. With the Scarecrow Festival on the horizon, school teacher Aaron Harris is doling out punishment for six students serving detention. Their task: help Aaron's girlfriend Amanda fix her family farm before it's sold. But the cornfields circling the farm come with a legend and Tyler takes macabre delight in recounting the tale: It never sleeps, it never dies, it can't be stopped, hear their cries.",0,85,
3758,en,Colette,19.736,9/21/2018,"['Drama', 'History']","After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.",14273033,112,History is about to change
9774,en,Outpost,10.29,3/11/2008,"['Action', 'Adventure', 'Horror']","In a seedy bar in a town ravaged by war, scientist and businessman Hunt hires mercenary and former Royal Marine D.C. to assemble a crack team of ex-soldiers to protect him on a dangerous journey into no-man's land. Their mission is to scope out an old military bunker in Eastern Europe. It should be easy – 48 hours at the most. Lots of cash for little risk. Or so he says...",0,90,You can't kill what's already dead!
3227,en,Wer,26.394,11/16/2013,"['Horror', 'Mystery', 'Thriller']","A defense attorney begins to suspect that her client, who is charged with the murders of a vacationing family, might be more than meets the eye.",0,89,The legend reborn
7802,ja,呪怨2,9.819,8/15/2003,"['Horror', 'Thriller']","While driving , the pregnant horror-movie actress Kyôko Harase and her fiancé are in a car crash. She loses her baby and her fiancé winds up in a coma. Kyôko was cursed together with a television crew when they shot a show in the haunted house where Kayako was brutally murdered by her husband years ago. While each member of the team dies or disappears, Kyôko is informed that she has a three-and-a-half-month-old fetus in her womb.",0,92,
3923,en,The 15:17 to Paris,20.871,2/2/2018,"['Thriller', 'History', 'Drama']","In August 2015, an ISIS terrorist boarded train #9364 from Brussels to Paris. Armed with an AK-47 and enough ammo to kill more than 500 people, the terrorist might have succeeded except for three American friends who refused to give in to fear. One was a college student, one was a martial arts enthusiast and airman first class in the U.S. Air Force, and the other was a member of the Oregon National Guard, and all three pals proved fearless as they charged and ultimately overpowered the gunman after he emerged from a bathroom armed and ready to kill.",57076286,94,In the face of fear ordinary people can do the extraordinary
3904,en,Goodbye Christopher Robin,18.077,9/29/2017,"['Family', 'History', 'Drama']",The behind the scenes story of the life of A.A. Milne and the creation of the Winnie the Pooh stories inspired by his son Christopher Robin.,7299662,107,
2277,en,The Mechanic,35.076,1/13/2011,"['Action', 'Thriller', 'Crime']","Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",51070807,93,Someone has to fix the problems.
6810,en,The Oxford Murders,9.065,1/18/2008,"['Crime', 'Mystery', 'Thriller']","At Oxford University, a professor and a grad student work together to try and stop a potential series of murders seemingly linked by mathematical symbols",0,107,There is no way of finding a single absolute truth
