id,original_language,original_title,popularity,release_date,genre,overview,revenue,runtime,tagline
6804,en,Sleeping with the Enemy,10.814,1/13/1991,"['Drama', 'Crime', 'Thriller']","A young woman fakes her own death in an attempt to escape her nightmarish marriage, but discovers it is impossible to elude her controlling husband.",174999005,99,Self-Defense is not murder
3282,en,The Da Vinci Code,28.092,5/17/2006,"['Thriller', 'Mystery']","A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",767820459,149,Seek the truth
2574,en,Eden Lake,31.127,9/12/2008,"['Horror', 'Thriller']","Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.",3984669,91,"A weekend by the lake, with views to die for."
7961,en,Driven,12.489,4/27/2001,['Action'],"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",54744738,116,Get ready for the race of your life.
7879,en,Confessions of a Teenage Drama Queen,12.057,2/17/2004,['Comedy'],"When the teenager Mary Elizabeth Steppe, a.k.a. Lola, moves with her mother and two younger twin sisters from New York to the suburb of Dellwood, New Jersey, she has the feeling that her cultural and entertaining world ended. While in school, the displaced Lola becomes close friend of the unpopular Ella, who is also a great fan of the her favorite rock band Sidarthur. However, the most popular girl in the school, Carla Santini, disputes the lead role in an adaptation of Pygmalion with Lola and also the leadership of their mates. When the last concert of Sidarthur is sold-out, Lola plans with Ella to travel to New York and buy the tickets from scalpers. However, the girls get into trouble while helping the lead singer and Lola's idol Stu Wolf, changing their lives forever.",29331068,89,She's making a scene over everything.
828,en,X-Men: Days of Future Past,71.64,5/15/2014,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,747862775,132,"To save the future, they must alter the past"
6486,en,Alice in Wonderland,10.414,2/28/1999,"['Fantasy', 'Family']","Alice follows a white rabbit down a rabbit-hole into a whimsical Wonderland, where she meets characters like the delightful Cheshire Cat, the clumsy White Knight, a rude caterpillar, and the hot-tempered Queen of Hearts and can grow ten feet tall or shrink to three inches. But will she ever be able to return home?",0,129,A Masterpiece of Imagination...
7599,ja,うる星やつら いつだってマイ・ダーリン,13.847,8/16/1991,"['Action', 'Adventure', 'Animation', 'Comedy', 'Romance']","Lupika, an alien princess, is in love with a tofu seller. To make him love her too (at least, announce his love. He obviously fears the social taboo of a tofu vendor marrying a princess), she needs to get a love potion, which is in a certain temple. Legend has it that the only person that can obtain this love potion is the most lecherous man in the universe. That man turns out to be Ataru Moroboshi. Lupika kidnaps Ataru to make him get the potion, and Lum and her friends go out to search for Ataru.",0,77,
2540,en,War of the Worlds,29.517,6/28/2005,"['Adventure', 'Thriller', 'Science Fiction']","Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",603873119,117,They're already here.
5746,it,Il portiere di notte,14.685,4/3/1974,"['War', 'Drama', 'Romance']","A concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them.",0,118,The Most Controversial Picture of Our Time!
8526,en,Minions: Puppy,13.201,12/10/2013,"['Animation', 'Family', 'Comedy', 'Science Fiction']","A Minion, seeing many owners walk their dogs, wants a puppy of his own. He tries to leash a ladybug but fails. Luckily, a UFO that sweeps away the ladybug somehow agrees to become a Puppy.",0,5,
9566,en,I Am the Pretty Thing That Lives in the House,10.771,9/10/2016,"['Horror', 'Thriller']",A young nurse takes care of elderly author who lives in a haunted house.,0,89,
3742,en,Planet Dune,21.305,10/29/2021,"['Horror', 'Adventure', 'Science Fiction']",A crew on a mission to rescue a marooned base on a desert planet turns deadly when the crew finds themselves hunted and attacked by the planet’s apex predators: giant sand worms.,0,0,Their mission... was doomed to fail.
7498,en,Curious George 2: Follow That Monkey!,12.9,10/27/2009,"['Animation', 'Family']","The film chronicles George's adventures as he befriends Kayla, a baby elephant, at a magic circus show and helps her travel across the country to be reunited with her family.Accompanied by his friend, the Man with the Yellow Hat, George travels by foot, train, and truck to reach Kayla's brother and sister in California, only to be accused of elephant-napping and brought all the way back to New York.",0,80,Show me the Monkey!
3524,en,Tremors,23.87,1/19/1990,"['Horror', 'Comedy', 'Action', 'Adventure', 'Fantasy']","Hick handymen Val McKee and Earl Bassett can barely eke out a living in the Nevada hamlet of Perfection, so they decide to leave town -- despite an admonition from a shapely seismology coed who's picking up odd readings on her equipment. Before long, Val and Earl discover what's responsible for those readings: 30-foot-long carnivorous worms with a proclivity for sucking their prey underground.",48572000,96,The monster movie that breaks new ground.
20,pt,Peçanha Contra o Animal,943.619,10/22/2021,"['Comedy', 'Crime']",,0,67,
1915,en,Home Sweet Home Alone,43.811,11/12/2021,"['Comedy', 'Family']","After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",0,90,No parents. No problem.
6571,ko,나의 사랑 나의 신부,13.95,10/8/2014,"['Comedy', 'Romance']","Young Min and Mi Young are young couple who get married after graduating from college. Following the honeymoon period, they begin to bicker with each other. While waiting for her husband at a cafe one day, Mi Young bumps into her ex-boss. Young Min sees this and gets the wrong idea. As they struggle to make their marriage work, Young Min and Mi Young gradually understand what love really is.",0,111,
9018,en,Dragnet,10.629,6/23/1987,"['Action', 'Comedy', 'Crime']","LAPD Sgt. Joe Friday -- the equally straight-laced nephew of the famous police sergeant of the same name -- is paired up with a young, freewheeling detective named Pep Streebeck. After investigating some strange robberies at the local zoo and the theft of a stockpile of pornographic magazines, they uncover cult activity in the heart of the city and are hot on the case to figure out who's behind it all.",66673516,106,"""Just The Facts."""
2012,en,Jason Bourne,37.168,7/27/2016,"['Action', 'Thriller']",The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,415484914,123,You know his name
5405,en,Incoming,13.079,5/4/2018,"['Action', 'Science Fiction', 'Thriller']","The International Space Station is now a prison - the ultimate black site. No one's getting out. And no one knows it's there. But when the imprisoned terrorists take over the Station and turn it into a missile aimed at Moscow, only a shuttle pilot and a rookie doctor can stop them. Their task is complicated by a rogue CIA agent (Scott Adkins) who has his own plans for the station and the terrorists within.",0,89,
1295,en,The Sword in the Stone,49.258,12/25/1963,"['Animation', 'Family']","Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",22182353,79,Tired of living in a Medieval mess... Merlin uses all his magic powers to change a scrawny little boy into a legendary hero!
3745,en,V/H/S,19.231,7/28/2012,"['Thriller', 'Horror']","When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire one rare VHS tape, they discover more found footage than they had bargained for.",100345,116,This collection is killer
591,es,La funeraria,76.623,4/15/2021,['Horror'],"Bernardo is an undertaker. He runs his mortuary business in the same house where he resides. In the front, he has his clients. And in the back, his dysfunctional family lives amongst coffins, wreaths, and the mischievous but nonviolent ghosts that visit on a daily basis. But when a malevolent entity enters the scene, it wreaks havoc on the already fractured household.",0,86,Dare you visit?
1406,en,I Am Number Four,42.12,2/18/2011,"['Action', 'Thriller', 'Science Fiction', 'Adventure']","A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",149878437,109,Three like him have already been killed…he is Number Four.
221,ja,青春ブタ野郎はゆめみる少女の夢を見ない,168.435,6/15/2019,"['Animation', 'Comedy', 'Romance', 'Drama', 'Fantasy']","In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",0,90,I will engrave your figure into everyone's memory.
5617,en,End of a Gun,15.615,9/23/2016,"['Action', 'Crime', 'Thriller']",A mall security guard—and former federal agent—crosses paths with a drug kingpin's enforcer after the guard saves a woman from danger.,0,87,Where justice prevails.
6248,en,The Delta Force,10.733,2/14/1986,"['Action', 'Thriller', 'Adventure']","A 707 aircraft jetliner, en route from Athens to Rome and then to New York City, is hijacked by Lebanese terrorists, who demand that the pilot take them to Beirut. What the terrorists don't realize is that an elite team of commandos have been called in to eliminate all terrorists on the jetliner.",17768900,129,They don't negotiate with terrorists... they blow them away!
4418,en,World's Greatest Dad,16.551,8/20/2009,"['Comedy', 'Romance', 'Drama']","In the wake of a freak accident, Lance suffers the worst tragedy and the greatest opportunity of his life. He is suddenly faced with the possibility of fame, fortune and popularity, if he can only live with the knowledge of how he got there.",221805,99,Lance Clayton is about to get everything he deserves.
858,en,Jeepers Creepers,61.379,7/1/2001,"['Horror', 'Thriller']",A brother and sister driving home through an isolated countryside from college encounter a flesh-eating creature in the midst of its ritualistic eating spree.,59217789,90,What’s eating you?
1783,ko,최종병기 활,30.39,8/10/2011,"['Drama', 'Action', 'History', 'Thriller']","13 years after the King Injo Revolt, the Chosun Dynasty is attacked by the Chung Dynasty of China. A young man named Na-mi leaves his demolished village to find his young sister, Ja-in, and her finance Su-koon, who were to wed on the very day of the attack. While on his mission to rescue her, he is being traced by Jushinta, a fierce Chung Warrior, and his band of malicious men who are out to stop him. Na-mi has but a day to rescue his sister before she is taken away to be a slave. When Na-mi finally finds his sister, Jushinta comes between them and a fierce battle between two of the finest warriors unfolds.",49000000,122,"A hero is born, the legend begins"
7259,en,The Big Bird Cage,18.081,7/1/1972,"['Action', 'Crime', 'Drama']",Grier and Haig are thieving mercenaries who engineer a prison break from the outside.,0,96,Women so hot with desire they melt the chains that enslave them!
6856,en,Exit Wounds,13.051,3/13/2001,"['Action', 'Crime', 'Thriller']","Maverick cop Orin Boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in Detroit. When he discovers a group of detectives secretly operating a drug ring, Boyd joins forces with an unlikely ally -- gangster Latrell Walker -- to bring down the rotten cops.",79958599,101,This Is Gonna Hurt
1954,ja,HK/変態仮面,32.975,4/13/2013,"['Action', 'Comedy']","High school student Kyosuke Shikijo is the most talented member of the school's martial arts of the fist club. His late father was detective and Kyosuke share his father's strong sense of justice. Kyosuke also has a secret. Kyosuke likes to wear female underwear and transforms himself into the alter ego ""Hentai Kamen,"" wearing female underwear and gaining superhuman powers. This unusual interest also comes from his parents, with his father a masochist and his mother a sadist. By chance, Kyosuke gets the underwear of female high school student Aiko Himeno. With her underwear, he gains various pervert techniques and attempts to protect Aiko from a dirty and heinous teacher.",0,105,Panty Bless You.
1746,en,Joy Ride,28.006,10/5/2001,"['Mystery', 'Thriller', 'Drama']","Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",36642838,97,It started as a joke. Now the joke is on them.
3132,en,"Extremely Wicked, Shockingly Evil and Vile",28.096,5/2/2019,"['Thriller', 'Crime', 'Drama']","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",0,111,The story behind America's most notorious serial killer.
8036,en,The Letters,11.94,12/4/2015,['Drama'],"Mother Teresa, recipient of the Nobel Peace Prize, is considered one of the greatest humanitarians of modern times.  Her selfless commitment changed hearts, lives and inspired millions throughout the world.  The Letters, as told through personal letters she wrote over the last 40 years of her life, reveal a troubled and vulnerable women who grew to feel an isolation and an abandonment by God.",0,114,
8850,en,The Cove,8.653,7/31/2009,['Documentary'],"The Cove tells the amazing true story of how an elite team of individuals, films makers and free divers embarked on a covert mission to penetrate the hidden cove in Japan, shining light on a dark and deadly secret. The shocking discoveries were only the tip of the iceberg.",1162422,92,Shallow Water. Deep Secret.
994,en,Mamma Mia!,53.588,7/2/2008,"['Comedy', 'Romance']","An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",609841637,108,Take a trip down the aisle you'll never forget
6108,en,Before Midnight,14.491,4/5/2013,"['Romance', 'Drama']","It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",11176469,109,Everything's better with maturity.
730,en,Bride Wars,70.737,1/9/2009,"['Comedy', 'Romance']",Two best friends become rivals when their respective weddings are accidentally booked for the same day.,114663461,89,May the best bride win.
6974,en,The Runaways,11.517,3/19/2010,"['Music', 'Drama']","Joan Jett and Cherie Currie, two rebellious teenagers from Southern California, become the frontwomen for the Runaways -- the now-legendary group that paved the way for future generations of female rockers. Under the Svengali-like influence of impresario Kim Fowley, the band becomes a huge success.",2995811,106,It's 1975 and they're about to explode.
6273,en,Inside,15.237,7/28/2017,"['Horror', 'Thriller']","Completely on her own, Sarah spends her time at home, waiting for the approaching birth of her child. But one night, a stranger breaks into her home, ready to snatch her still unborn baby from her.",0,85,Some women would kill for a baby
6751,es,Cásese quien pueda,11.085,2/14/2014,"['Comedy', 'Romance']","“Cásese quien pueda”, is a romantic comedy placed in Mexico City and in the Quintana Roo jungles. The story tells about two sisters with completely different goals in life: one of them wants to get married, and the other wants to succeed in her professional career; but life will take them to completely unknown and new paths. Ana Paula (Martha Higareda) is about to get married when she finds out her fiancé is cheating on her with her own cousin. That night, after many shots of tequila, Ana Paula ends up falling asleep in the back of a truck owned by a worker who that same night goes back to his hometown, a small village in Quintana Roo.",15998618,107,The wedding justifies the means
3509,en,Supernova,24.395,1/29/2021,"['Drama', 'Romance']","Sam and Tusker, partners of 20 years, are traveling across England in their old RV visiting friends, family and places from their past. Since Tusker was diagnosed with early-onset dementia two years ago, their time together is the most important thing they have.  As the trip progresses, however, their ideas for the future clash, secrets come out, and their love for each other is tested as never before. Ultimately, they must confront the question of what it means to love one another in the face of Tusker’s illness.",2506542,94,
3533,en,Blue Jasmine,21.821,8/1/2013,['Drama'],"After experiencing a traumatic misfortune, Jasmine French, a wealthy woman from New York, moves to San Francisco to live with her foster sister Ginger and the firm purpose of getting a new life, but she will be haunted by anxiety and memories of the past.",99206215,99,
2513,sr,Srpski film,30.954,6/16/2010,"['Crime', 'Horror', 'Thriller']","Milos, a retired porn star, leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",0,104,Not all films have a happy ending
5436,zh,赤壁,15.813,7/10/2008,"['Action', 'Adventure', 'Drama', 'War']","In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.",250100000,146,The future will be decided.
3625,en,True Romance,20.796,9/9/1993,"['Action', 'Thriller', 'Crime', 'Romance']","Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.",12600000,120,"Stealing, Cheating, Killing. Who said romance was dead?"
465,en,Chappie,95.834,3/4/2015,"['Crime', 'Action', 'Science Fiction']","Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",104399548,120,I am consciousness. I am alive. I am Chappie.
6755,en,Sam,10.494,4/21/2015,"['Comedy', 'Fantasy', 'Romance']","An alpha New York City male is magically transformed into a beautiful girl, falls in love, and learns what it means to be a woman.",0,100,How do you get even with a womanizer? Make him a woman!
6759,en,Teen Beach Movie,13.082,8/7/2013,"['Family', 'Music', 'TV Movie', 'Comedy']","Life's a beach for surfers Brady and McKenzie – until a rogue wave magically transports them inside the classic '60s beach party flick, ""Wet Side Story,"" where a full-blown rivalry between bikers and surfers threatens to erupt. There, amidst a sea of surfing, singing and dancing, Brady and Mack accidentally change the storyline, and the film’s dreamy hero and heroine fall for them instead of for each other! Can our heroes get the plot back on track, or will they be trapped there forever?",0,96,Getting trapped in a movie... is no day at the beach.
7991,en,Blood Monkey,7.943,9/24/2007,"['Adventure', 'Action', 'Horror', 'Thriller']","Six American grad students have arrived in Africa to study apes with a renowned professor. But after setting up camp in a jungle clearing, they soon become witness to the carnage inflicted by the strange and remote species.",0,88,Experience the dark side of nature
157,en,The Green Knight,197.458,7/29/2021,"['Adventure', 'Drama', 'Fantasy']","An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",18192220,130,When honor was everything.
3960,en,Loving Vincent,17.592,6/22/2017,"['Animation', 'Drama', 'Mystery', 'History']","The film brings the paintings of Vincent van Gogh to life to tell his remarkable story. Every one of the 65,000 frames of the film is an oil-painting hand-painted by 125 professional oil-painters who travelled from all across the world to the Loving Vincent studios in Poland and Greece to be a part of the production. As remarkable as Vincent’s brilliant paintings are his passionate and ill-fated life and mysterious death.",42187665,95,
8832,en,Furry Vengeance,9.656,4/2/2010,"['Family', 'Comedy', 'Fantasy']","When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",36236710,92,He came. He saw. They conquered.
5470,ja,ミュウツー！我ハココニ在リ,18.497,8/17/2001,"['Animation', 'Family', 'Action', 'Adventure', 'Drama', 'Fantasy']","Satoshi, Kasumi, and Takeshi continue exploring the Johto region, then have to rescue Pikachu after Musashi and Kojiro kidnap him. The search leads them to the hidden plateau where Mewtwo has established a haven for the cloned Pokémon from the previous film. The evil Sakaki is plotting to recapture Mewtwo and renew his efforts to create an army of bio-engineered Pokémon. Aided by the reluctant Nyarth, Ash and his friends defeat Sakaki and his henchman.",0,63,
185,en,Teen Titans Go! See Space Jam,199.353,6/20/2021,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']","The Teen Titans are visited by the Nerdlucks, the Space Jam villains who tried to capture Michael Jordan and the Looney Tunes. Astonished to discover his fellow Titans have never seen Space Jam, Cyborg organizes an exclusive watch party. Of course, if the Titans are watching a movie, don't expect silence to be golden. Raven and Starfire provide the commentary, Cyborg presents the fun facts, Beast Boy points out the butt shots, and Robin, but Robin doesn't trust their new alien friends. Are the Nerdlucks here to attend an innocent watch party, or do they have more sinister motives up their sleeves?",0,80,
1002,en,Miracles from Heaven,64.487,3/17/2016,['Drama'],"When Christy discovers her 10-year-old daughter Anna has a rare, incurable disease, she becomes a ferocious advocate for her daughter’s healing as she searches for a solution. After Anna has a freak accident and falls three stories, a miracle unfolds in the wake of her dramatic rescue that leaves medical specialists mystified, her family restored and their community inspired.",73983359,119,How do we explain the impossible?
9508,en,Thumbelina,9.818,3/29/1994,"['Animation', 'Drama', 'Family', 'Fantasy']",The tiny girl meets a fairy prince who saves her from the creatures of the woods.,11373501,87,Follow your heart and nothing is impossible.
5623,en,Tom and Jerry: The Lost Dragon,12.91,7/27/2014,"['Family', 'Animation', 'Comedy']","Tom and Jerry find a dragon egg, and help the baby dragon find its mother.",0,57,
400,fr,Les Rois de l'arnaque,115.384,11/3/2021,['Documentary'],This documentary traces the rise and crash of scammers who conned the EU carbon quota system and pocketed millions before turning on one another.,0,105,
6240,ja,僕は妹に恋をする,14.008,5/18/2005,"['Romance', 'Animation', 'Drama']","Yori and his twin sister Iku used to be very close as children but lately Yori has grown colder toward Iku and is always eager to stay away from her. Iku was confused by Yori's attitude. Actually Yori is in love with Iku and that forbidden love is causing Yori sleepless nights since Yori and Iku are sharing the same room with bunk beds. Yori tried to ease his intense desire for Iku by bedding Iku's best friend. He had even applied to attend a boarding school in another city to take him far away from Iku. Yori lost his resolve to stay quiet about his feelings when Iku started to talk about having a boyfriend and going on dates. Now Yori want to have his little sister and he confessed. Iku loves her big brother and wanted them to stay together, so Iku is willing to anything to keep them together. But Yori wanted to have Iku as a lover, not as a sister loyal to her twin.",0,50,
8940,fr,Polytechnique,9.392,2/6/2009,"['Crime', 'Drama', 'History']",A dramatization of the Montreal Massacre of 1989 where several female engineering students were murdered by an unstable misogynist.,0,77,
9932,en,Casper: A Spirited Beginning,11.772,9/9/1997,"['Adventure', 'Family', 'Comedy', 'Fantasy']","A prequel to the first animated/live-action Casper feature, Casper: A Spirited Beginning introduces the friendliest ghost you'll ever know and explains how Casper met and befriended the other ghouls at Applegate Manor. After being stranded, Casper meets young Chris Carson, a lonely kid who decides to teach Casper how to be a proper ghost",0,90,It's a whole new scream!
7342,ja,Droste no hate de bokura,9.618,6/5/2020,"['Science Fiction', 'Comedy']","A cafe owner discovers that the TV in his cafe suddenly shows images from the future, but only two minutes into the future.",0,70,A one-take time travel Sci-fi comedy!
9832,it,Quella Età Maliziosa,10.951,3/11/1975,['Drama'],"Gardener Nino Castellano takes a job in a southern-Italian villa and quickly finds himself embroiled in a menage-a-trois with Gloria Guida and Anita Sanders which soon leads to sex, death and mayhem!",0,90,
8466,en,New Jack City,10.456,3/8/1991,"['Thriller', 'Crime', 'Drama']","A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",47624253,97,They're a new breed of gangster. The new public enemy. The new family of crime.
8756,cn,飛龍猛將,10.163,2/11/1988,"['Action', 'Comedy', 'Romance']","A hot-shot lawyer is hired by a Hong Kong chemical plant to dispose of opposition to their polluting ways. But when he falls for a beautiful woman out to stop the plant, he is torn in a conflict of interest and asks his trusty friends Samo and Biao to help out at least until they discover the true purpose of the plant.",0,93,Spectacular action all the way as Jackie Chan busts a high-tech drug ring.
7958,fr,Les Petits Mouchoirs,11.541,10/20/2010,"['Comedy', 'Drama']","Despite a traumatic event, a group of friends decide to go ahead with their annual beach vacation. Their relationships, convictions, sense of guilt and friendship are sorely tested. They are finally forced to own up to the little white lies they've been telling each other.",48531470,154,The one thing friends can't escape is a few home truths.
1250,en,Curse of the Blair Witch,49.357,7/11/1999,"['Documentary', 'Horror', 'Thriller']","Curse of the Blair Witch is a documentary about the Blair Witch legend and the three filmmakers who disappeared in October of 1999. It first aired on the Sci-Fi Channel on July 11, 1999 as a promotional prelude to the release of The Blair Witch Project on July 30, 1999.",0,44,
3143,en,Hollow Man,23.966,8/4/2000,"['Action', 'Science Fiction', 'Thriller']","Cocky researcher, Sebastian Caine is working on a project to make living creatures invisible and he's so confident he's found the right formula that he tests it on himself and soon begins to vanish. The only problem is – no-one can determine how to make him visible again. Caine's predicament eventually drives him mad, with terrifying results.",190213455,112,What would you do if you knew you couldn't be seen?
7430,en,Asher,8.659,12/7/2018,"['Thriller', 'Action', 'Drama']","Asher is a former Mossad agent turned gun for hire, living an austere life in an ever-changing Brooklyn. Approaching the end of his career, he breaks the oath he took as a young man when he meets Sophie on a hit gone wrong. In order to have love in his life before it's too late, he must kill the man he was, for a chance at becoming the man he wants to be.",0,117,Some Things Get Better With Age
59,en,Marvel Knights: Eternals,429.973,9/16/2014,['Animation'],"You are thousands of years old. You have amazing powers. You have watched civilizations rise and fall. So why does no one remember any of this? Best-selling author, Neil Gaiman (Marvel: 1602) is joined by superstar artist, John Romita. Jr. (Amazing Spider-Man), to bring you the extraordinary tale of The Eternals. Medical student Mark Curry's world is turned upside-down when he meets Ike Harris, a man who believes that he is part of a centuries-old race of super-powered beings put here on Earth by aliens to preserve and safeguard the planet — and even crazier, tried to convince Mark that he is one too.",0,118,
7855,en,Venom: Live in London,7.242,3/29/2005,['Music'],"Recorded Live at the Hammersmith Odeon Theatre, London, 8 October 1985. Can the bombast and fury of one of Extreme Metal's founders truly be captured on video? Turn it up and find out! Touring supporting 1985's POSSESSED, this would become one of the last documents of the original lineup, as guitarist Mantas would depart not long after. Songs: 01 - Too Loud (For the Crowd) - 02 - Black Metal - 03 - Nightmare - 04 - Countess Bathory - 05 - The Seven Gates of Hell (Bass Solo) - 06 - Buried Alive - 07 - Don't Burn The Witch - 08 - In Nomine Satanas - 09 - Welcome To Hell - 10 - Warhead (Guitar Solo) - 11 - Schizo - 12 - Satanachist - 13 - Bloodlust - 14 - Witching Hour",0,60,
1113,en,Frozen Fever,54.562,3/9/2015,"['Animation', 'Family', 'Adventure', 'Comedy']","On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk.",0,8,
3057,ja,劇場版ワンピース エピソードオブアラバスタ 砂漠の王女と海賊たち,23.562,3/3/2007,"['Action', 'Adventure', 'Comedy', 'Drama', 'Animation']","A re-telling of the Alabaster Arc from One Piece (TV). Luffy and his crew come to rescue a land in the midst of a civil war, due to a powerful devil fruit user.",7090891,90,
9569,en,The Polka King,10.321,1/22/2017,['Comedy'],Local Pennsylvania polka legend Jan Lewan develops a plan to get rich that shocks his fans and lands him in jail.,0,95,The greatest scandal in polka history.
1328,en,Epic,47.143,5/15/2013,"['Animation', 'Adventure', 'Family', 'Fantasy']",A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world—and ours.,268426634,102,Discover a world beyond your imagination
4995,en,Backcountry,14.515,3/20/2014,"['Thriller', 'Drama', 'Horror']",A couple on a deep-wilderness hike become hopelessly lost within an aggressive black bear's territory.,0,92,Survive.
6682,en,All About Eve,15.799,10/6/1950,['Drama'],"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",8400000,139,It's all about women... and their men!
2072,ja,劇場版「黒子のバスケ」ウインターカップ総集編～影と光～,39.717,9/3/2016,['Animation'],First of three compilation films of Kuroko no Basket.,0,90,
4793,en,Beauty and the Beast: The Enchanted Christmas,20.607,11/11/1997,"['Animation', 'Family', 'Fantasy']","Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",0,72,All the magic of Disney's legendary classic continues.
6829,en,Phineas and Ferb: Mission Marvel,10.563,8/16/2013,"['Family', 'Comedy', 'Animation', 'Adventure', 'Science Fiction', 'TV Movie']",Phineas and Ferb team up with the Avengers to save the world from Dr. Doofenshmirtz and a group of dangerous supervillains.,0,45,Two universes collide
9629,ko,터널,8.063,8/10/2016,"['Thriller', 'Drama', 'Action']","A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped leaving himself for the unexpected whilst emergency services struggle to help.",0,126,"When all collapsed, only hope remained."
